rank,moviename,meta_movie_name,release_date,total_score,num_crit,positive,mixed,negative,iscore,source,source_link,author,author_link,date,summary
132,Nocturnal Animals,Nocturnal Animals,"November 18, 2016",67,45,29,14,2,63,Boston Globe,http://www.metacritic.com//publication/boston-globe?filter=movies,Ty Burr,http://www.metacritic.com//critic/ty-burr?filter=movies,"Nov 17, 2016","I don’t mean it as a cheap shot, but Nocturnal Animals is very like an exquisitely rendered window display. It’s something at which you pause and peer into and catch your breath — and then move on."
132,Nocturnal Animals,Nocturnal Animals,"November 18, 2016",67,45,29,14,2,63,Slant Magazine,http://www.metacritic.com//publication/slant-magazine?filter=movies,Jesse Cataldo,http://www.metacritic.com//critic/jesse-cataldo?filter=movies,"Nov 14, 2016",Nocturnal Animals gets close to a double-barreled satirical thriller commenting on the historic rift between city and country.
132,Nocturnal Animals,Nocturnal Animals,"November 18, 2016",67,45,29,14,2,60,The New York Times,http://www.metacritic.com//publication/the-new-york-times?filter=movies,Manohla Dargis,http://www.metacritic.com//critic/manohla-dargis?filter=movies,"Nov 17, 2016","There’s much to admire in Nocturnal Animals, including Mr. Ford’s ambition, but too often it feels like the work of an observant student."
132,Nocturnal Animals,Nocturnal Animals,"November 18, 2016",67,45,29,14,2,60,Arizona Republic,http://www.metacritic.com//publication/arizona-republic?filter=movies,Bill Goodykoontz,http://www.metacritic.com//critic/bill-goodykoontz?filter=movies,"Nov 17, 2016","There’s a story within a story here, one more compelling and relatable than the other. Perhaps that’s by design. But even if that’s the case, it doesn’t mean the two parts co-exist comfortably, no matter what the intent."
132,Nocturnal Animals,Nocturnal Animals,"November 18, 2016",67,45,29,14,2,60,Time,http://www.metacritic.com//publication/time?filter=movies,Stephanie Zacharek,http://www.metacritic.com//critic/stephanie-zacharek?filter=movies,"Sep 12, 2016","As shot by the gifted cinematographer Seamus McGarvey, Nocturnal Animals is beautiful—or at least arresting—every minute, and it sure isn’t boring. But it’s unclear exactly what Ford is trying to say, though it’s clear he’s trying hard to say something. And that’s the most frustrating thing about this picture."
132,Nocturnal Animals,Nocturnal Animals,"November 18, 2016",67,45,29,14,2,60,ScreenCrush,http://www.metacritic.com//publication/screencrush?filter=movies,Erin Whitney,http://www.metacritic.com//critic/erin-whitney?filter=movies,"Sep 10, 2016","Nocturnal Animals doesn’t have much substance, but its dazzling style is hard to completely resist."
132,Nocturnal Animals,Nocturnal Animals,"November 18, 2016",67,45,29,14,2,60,CineVue,http://www.metacritic.com//publication/cinevue?filter=movies,John Bleasdale,http://www.metacritic.com//critic/john-bleasdale?filter=movies,"Sep  2, 2016","It's gorgeous, lush and fun, but there's an underlying silliness to the endeavour which, despite occasional archness, constantly threatens to trivialise events."
132,Nocturnal Animals,Nocturnal Animals,"November 18, 2016",67,45,29,14,2,50,St. Louis Post-Dispatch,http://www.metacritic.com//publication/st-louis-post-dispatch?filter=movies,Calvin Wilson,http://www.metacritic.com//critic/calvin-wilson?filter=movies,"Nov 23, 2016",Nocturnal Animals is far less imaginative than even your most banal nightmare.
132,Nocturnal Animals,Nocturnal Animals,"November 18, 2016",67,45,29,14,2,50,Christian Science Monitor,http://www.metacritic.com//publication/christian-science-monitor?filter=movies,Peter Rainer,http://www.metacritic.com//critic/peter-rainer?filter=movies,"Nov 18, 2016","The only performances worth discussing are delivered by the always excellent Michael Shannon, the Texas detective who tries to set things right, and Aaron Taylor-Johnson as the scurviest of the marauders."
132,Nocturnal Animals,Nocturnal Animals,"November 18, 2016",67,45,29,14,2,50,Chicago Sun-Times,http://www.metacritic.com//publication/chicago-sun-times?filter=movies,Richard Roeper,http://www.metacritic.com//critic/richard-roeper?filter=movies,"Nov 17, 2016","This is a bloodless, cold, self-congratulatory exercise in style for style’s sake."
132,Nocturnal Animals,Nocturnal Animals,"November 18, 2016",67,45,29,14,2,50,New York Observer,http://www.metacritic.com//publication/new-york-observer?filter=movies,Rex Reed,http://www.metacritic.com//critic/rex-reed?filter=movies,"Nov 16, 2016","The juxtaposition of tone, theme and content in the narratives fails beyond the basic ideas. This leaves the capable Gyllenhaal to do little more than scream and rant hysterically."
132,Nocturnal Animals,Nocturnal Animals,"November 18, 2016",67,45,29,14,2,50,Miami Herald,http://www.metacritic.com//publication/miami-herald?filter=movies,Rene Rodriguez,http://www.metacritic.com//critic/rene-rodriguez?filter=movies,"Nov 16, 2016","The actors all suffer beautifully, but their pain doesn’t register: It’s all affectations and red-rimmed eyes."
132,Nocturnal Animals,Nocturnal Animals,"November 18, 2016",67,45,29,14,2,50,Movie Nation,http://www.metacritic.com//publication/movie-nation?filter=movies,Roger Moore,http://www.metacritic.com//critic/roger-moore?filter=movies,"Nov 15, 2016","The terrible, only-happens-in-the-movies crime and his character’s investigation of it are all that animate these “Nocturnal Creatures.”"
132,Nocturnal Animals,Nocturnal Animals,"November 18, 2016",67,45,29,14,2,50,Consequence of Sound,http://www.metacritic.com//publication/consequence-of-sound?filter=movies,Sarah Kurchak,http://www.metacritic.com//critic/sarah-kurchak?filter=movies,"Sep 10, 2016","Lofty ideas of class, thwarted ambition, the superficiality of L.A. life, the nature of love, and the meaning of art are all explicitly addressed – and maybe discussed in a pretentious conversation or two – and then just as easily dropped, as if the simple act of naming themes is enough to establish their continued relevance in the film."
132,Nocturnal Animals,Nocturnal Animals,"November 18, 2016",67,45,29,14,2,40,The New Yorker,http://www.metacritic.com//publication/the-new-yorker?filter=movies,Anthony Lane,http://www.metacritic.com//critic/anthony-lane?filter=movies,"Nov 14, 2016","I felt sorry for Gyllenhaal, berated in both his personae for being weak, and for Adams, strapped and laced into a role that scarcely lets her breathe."
132,Nocturnal Animals,Nocturnal Animals,"November 18, 2016",67,45,29,14,2,40,Time Out London,http://www.metacritic.com//publication/time-out-london?filter=movies,Dave Calhoun,http://www.metacritic.com//critic/dave-calhoun?filter=movies,"Sep  2, 2016","It's the fashion designer's second movie after his 2009 debut A Single Man, and this is a far more ambitious film, with its sprawling cast, various periods, layered storytelling and musings on life and art. But it's also far less endearing and coherent, and feels almost unbearably cruel and cynical."
132,Nocturnal Animals,Nocturnal Animals,"November 18, 2016",67,45,29,14,2,38,The Globe and Mail (Toronto),http://www.metacritic.com//publication/the-globe-and-mail-toronto?filter=movies,Barry Hertz,http://www.metacritic.com//critic/barry-hertz?filter=movies,"Nov 17, 2016","When you combine the megawattage of Gyllenhaal and Adams with Ford’s directorial … well, “prowess” would be too strong a word, so let’s go with “vision.” So, when you combine those two actors with Ford’s vision, what you get is a ridiculous, high-camp mess that could easily be mistaken for substance, if it weren’t so irredeemably silly."
132,Nocturnal Animals,Nocturnal Animals,"November 18, 2016",67,45,29,14,2,25,Tampa Bay Times,http://www.metacritic.com//publication/tampa-bay-times?filter=movies,Steve Persall,http://www.metacritic.com//critic/steve-persall?filter=movies,"Nov 27, 2016","This is a soulless endeavor that would alarm if Ford devised it on his own. Instead, he shares blame with Austen Wright's novel Tony and Susan, adapted into parallel narratives; one empty, the other leaking blood."
134,The Perfect Match,The Perfect Match,"March 11, 2016",41,8,1,6,1,63,RogerEbert.com,http://www.metacritic.com//publication/rogerebertcom?filter=movies,Sheila O'Malley,http://www.metacritic.com//critic/sheila-omalley?filter=movies,"Mar 11, 2016","Some of it is so predictable you could set your watch by it, but there is a welcome (and surprising) layer of complexity running through the film that makes it a little bit more than your standard fare. The likable and funny ensemble helps too."
134,The Perfect Match,The Perfect Match,"March 11, 2016",41,8,1,6,1,60,The New York Times,http://www.metacritic.com//publication/the-new-york-times?filter=movies,Glenn Kenny,http://www.metacritic.com//critic/glenn-kenny?filter=movies,"Mar 11, 2016","The scenarios and their attendant psychologies are utterly conventional, but the characters and cast are appealing in equal measure."
134,The Perfect Match,The Perfect Match,"March 11, 2016",41,8,1,6,1,50,Los Angeles Times,http://www.metacritic.com//publication/los-angeles-times?filter=movies,Katie Walsh,http://www.metacritic.com//critic/katie-walsh?filter=movies,"Mar 11, 2016","The facade the film offers is a lovely, and mildly diverting one, but there’s little insight to be found below the surface."
134,The Perfect Match,The Perfect Match,"March 11, 2016",41,8,1,6,1,42,Entertainment Weekly,http://www.metacritic.com//publication/entertainment-weekly?filter=movies,Dylan Kickham,,"Mar 12, 2016","As if to make up for the predictable main plot, The Perfect Match is bogged down with a slew of uninteresting B-stories."
134,The Perfect Match,The Perfect Match,"March 11, 2016",41,8,1,6,1,42,The Film Stage,http://www.metacritic.com//publication/the-film-stage?filter=movies,John Fink,http://www.metacritic.com//critic/john-fink?filter=movies,"Mar 12, 2016","Neatly wrapping it all up in a bow, right down to big reveals and reconciliations, The Perfect Match offers not nearly enough twists on a tired formula."
134,The Perfect Match,The Perfect Match,"March 11, 2016",41,8,1,6,1,40,TheWrap,http://www.metacritic.com//publication/thewrap?filter=movies,Alonso Duralde,http://www.metacritic.com//critic/alonso-duralde?filter=movies,"Mar 11, 2016","It doggedly follows the well-worn rom-com path, down to saving all the personality and occasional laughs – very, very occasional ones – for the supporting cast."
134,The Perfect Match,The Perfect Match,"March 11, 2016",41,8,1,6,1,40,Variety,http://www.metacritic.com//publication/variety?filter=movies,Scott Tobias,http://www.metacritic.com//critic/scott-tobias?filter=movies,"Mar 11, 2016","An attractive and appealing cast helps this formulaic pablum go down easy, but the genial tone buffs the edge out of every element."
134,The Perfect Match,The Perfect Match,"March 11, 2016",41,8,1,6,1,25,The A.V. Club,http://www.metacritic.com//publication/the-av-club?filter=movies,Jesse Hassenger,http://www.metacritic.com//critic/jesse-hassenger?filter=movies,"Mar 11, 2016","Plenty of romantic comedies lack any demonstrable knowledge of actual human behavior. The Perfect Match lacks any demonstrable knowledge of movie behavior, too."
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,100,Time Out,http://www.metacritic.com//publication/time-out?filter=movies,Joshua Rothkopf,http://www.metacritic.com//critic/joshua-rothkopf?filter=movies,"Apr  8, 2016","By allowing viewers to step into the shoes of a wall-climbing Jackie Chan, a parkour-sprinting Daniel Craig or a bullet-spraying Ahnold, it does something that live action has never attempted before. The carnage flies—it’s possible to miss a lot of it. But if action movies are meant to be stunning, Hardcore Henry can proudly take its place among the giants. Even better, it lets you stand with them."
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,78,Austin Chronicle,http://www.metacritic.com//publication/austin-chronicle?filter=movies,Josh Kupecki,,"Apr  6, 2016",The film is an exhilarating and inventive spectacle that makes every other action film from the last 10 years look as obsolete as the Lumière brothers running that train at you back in 1896.
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,75,The Globe and Mail (Toronto),http://www.metacritic.com//publication/the-globe-and-mail-toronto?filter=movies,Brad Wheeler,http://www.metacritic.com//critic/brad-wheeler?filter=movies,"Apr  7, 2016",Is it much of a movie? Not really. It’s more of an experience – a passive sort of virtual reality – that uses a bare-bones narrative as a vehicle for a big-time body count.
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,75,New York Observer,http://www.metacritic.com//publication/new-york-observer?filter=movies,Stephen Garrett,,"Apr  7, 2016","A head-spinning, whirling dervish of an action movie."
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,75,Slant Magazine,http://www.metacritic.com//publication/slant-magazine?filter=movies,Ed Gonzalez,http://www.metacritic.com//critic/ed-gonzalez?filter=movies,"Apr  3, 2016",The film's unbelievably precise choreography of action seeks to tap into a universal feeling of powerlessness.
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,70,Variety,http://www.metacritic.com//publication/variety?filter=movies,Dennis Harvey,http://www.metacritic.com//critic/dennis-harvey?filter=movies,"Sep 21, 2015","Hardcore feels like umpteen post-“Star Wars” action blockbusters trash-compacted into one — and whether that fundamentally appeals or not, the ingenuity of effort is undeniably high."
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,70,The Hollywood Reporter,http://www.metacritic.com//publication/the-hollywood-reporter?filter=movies,Stephen Dalton,http://www.metacritic.com//critic/stephen-dalton?filter=movies,"Sep 19, 2015","Hardcore blasts along like a supercharged computer-game shoot-em-up, bursting with sick humor and splatterpunk violence."
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,67,The Film Stage,http://www.metacritic.com//publication/the-film-stage?filter=movies,Ethan Vestby,http://www.metacritic.com//critic/ethan-vestby/the-film-stage?filter=movies,"Feb 12, 2016","It feels longer than 90 minute because, despite changing locations frequently enough, Ilya Naishuller‘s debut feature never really has a strong sense of structure nor escalation to make it as truly kinetic as it wants. Yet, at least to some degree, the right spirit is there to lift it through some of the deadening stretches."
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,65,TheWrap,http://www.metacritic.com//publication/thewrap?filter=movies,Dave White,http://www.metacritic.com//critic/dave-white?filter=movies,"Apr  7, 2016","Presented with a moral universe where annihilation is all, it’s difficult to invest in the film as anything more significant than a breathless series of punishing vignettes."
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,63,Rolling Stone,http://www.metacritic.com//publication/rolling-stone?filter=movies,Peter Travers,http://www.metacritic.com//critic/peter-travers?filter=movies,"Apr  7, 2016","It's all about the ride, the relentless wallop and whoosh. But, hey, sometimes that's all a cine-junkie needs for a fix."
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,63,RogerEbert.com,http://www.metacritic.com//publication/rogerebertcom?filter=movies,Simon Abrams,http://www.metacritic.com//critic/simon-abrams?filter=movies,"Apr  7, 2016","Hardcore Henry is like a good roller-coaster in that it does not require a complex reason to be: it's there, it's fun, you ride it, and that's about it."
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,58,Indiewire,http://www.metacritic.com//publication/indiewire?filter=movies,Eric Kohn,http://www.metacritic.com//critic/eric-kohn?filter=movies,"Sep 19, 2015","It never crystallizes into a singular experience, and instead collapses in a rush of well-intentioned innovations."
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,50,Village Voice,http://www.metacritic.com//publication/village-voice?filter=movies,Chuck Wilson,http://www.metacritic.com//critic/chuck-wilson?filter=movies,"Apr 13, 2016",You have a movie with everything it needs save one crucial element: emotion.
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,50,Entertainment Weekly,http://www.metacritic.com//publication/entertainment-weekly?filter=movies,Chris Nashawaty,http://www.metacritic.com//critic/chris-nashawaty?filter=movies,"Apr  7, 2016",A hypercaffeinated first-person action flick that teeters somewhere between gonzo insanity and a nausea-inducing endurance test.
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,50,Washington Post,http://www.metacritic.com//publication/washington-post?filter=movies,Michael O'Sullivan,http://www.metacritic.com//critic/michael-osullivan?filter=movies,"Apr  7, 2016","The sense of goofy, if gory, good humor [Copley] brings to Hardcore Henry goes a long way toward mitigating the film’s tedious barbarity."
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,50,Boston Globe,http://www.metacritic.com//publication/boston-globe?filter=movies,Tom Russo,http://www.metacritic.com//critic/tom-russo?filter=movies,"Apr  7, 2016","When the action is at its sharpest, such as with Henry’s mid-chase leap from a detonating truck onto the back of a motorcycle, it’s spectacular."
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,50,San Francisco Chronicle,http://www.metacritic.com//publication/san-francisco-chronicle?filter=movies,Michael Ordoña,,"Apr  7, 2016","If one can accept the story’s videogame logic and cope with the kinetosis, “Hardcore” is often exhilaratingly extreme."
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,50,Consequence of Sound,http://www.metacritic.com//publication/consequence-of-sound?filter=movies,Sarah Kurchak,http://www.metacritic.com//critic/sarah-kurchak?filter=movies,"Apr  7, 2016",The film starts to risk adrenaline fatigue after the first hour.
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,50,The A.V. Club,http://www.metacritic.com//publication/the-av-club?filter=movies,Ignatiy Vishnevetsky,http://www.metacritic.com//critic/ignatiy-vishnevetsky?filter=movies,"Apr  6, 2016","Shot with head-mounted GoPro cameras, the Russian-made action flick Hardcore Henry mimics the experience of watching someone else play a very derivative first-person shooter with sub-Duke Nukem humor."
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,42,The Playlist,http://www.metacritic.com//publication/the-playlist?filter=movies,Russ Fischer,http://www.metacritic.com//critic/russ-fischer?filter=movies,"Apr  8, 2016","Sure, there's a bit of spectacle to the film's utterly ridiculous violence. Even that dulls, however, without character or stakes to inject urgency into the parade of broken bodies."
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,40,Los Angeles Times,http://www.metacritic.com//publication/los-angeles-times?filter=movies,Robert Abele,http://www.metacritic.com//critic/robert-abele?filter=movies,"Apr  7, 2016",Hardcore Henry is a single-gear novelty that never achieves real liftoff.
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,40,The New York Times,http://www.metacritic.com//publication/the-new-york-times?filter=movies,Glenn Kenny,http://www.metacritic.com//critic/glenn-kenny?filter=movies,"Apr  7, 2016","Its dour eccentricity gives Hardcore Henry a potency above and beyond that of standard-issue show-off action fare. That doesn’t mean it’s not still obnoxious, though."
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,40,Wall Street Journal,http://www.metacritic.com//publication/wall-street-journal?filter=movies,Joe Morgenstern,http://www.metacritic.com//critic/joe-morgenstern?filter=movies,"Apr  7, 2016","The film turned out to be plodding and boring. No one can accuse Hardcore Henry of being plodding. It does get to be boring, but in the high-tech, cutting-edge mode of first-person-shooter videogames that dazzle your eyes, spark your synapses and numb your brain."
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,40,CineVue,http://www.metacritic.com//publication/cinevue?filter=movies,Ben Nicholson,http://www.metacritic.com//critic/ben-nicholson?filter=movies,"Sep 19, 2015","The visuals are undeniably impressive at times, as Henry parkours around the city or during a particularly tense shoot-out, but they also struggle with inevitable motion sickness of the frenetic handheld camerawork."
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,40,The Guardian,http://www.metacritic.com//publication/the-guardian?filter=movies,Jordan Hoffman,http://www.metacritic.com//critic/jordan-hoffman?filter=movies,"Sep 19, 2015","Naishuller’s technique is one that could be well served as a shorter gimmick; a solitary action scene in a larger film. Hardcore is unrelenting and unforgiving in its commitment to be loud, fast, destructive and gross."
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,38,Philadelphia Inquirer,http://www.metacritic.com//publication/philadelphia-inquirer?filter=movies,Tirdad Derakhshani,http://www.metacritic.com//critic/tirdad-derakhshani?filter=movies,"Apr  7, 2016","Never again let it be said that an action movie is just like a video game.
Hardcore Henry, a frenetic, dizzying, and ultraviolent actioner from Russian rocker-turned-director Ilya Naishuller is one - a first-person shooter writ large for the big screen."
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,38,Movie Nation,http://www.metacritic.com//publication/movie-nation?filter=movies,Roger Moore,http://www.metacritic.com//critic/roger-moore?filter=movies,"Apr  7, 2016",Hardcore Henry is jarring and so a-cinematic that I couldn’t enjoy much of the technical razzle-dazzle this ticking-clock monstrosity was hurling at me.
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,30,Arizona Republic,http://www.metacritic.com//publication/arizona-republic?filter=movies,Barbara VanDenburgh,http://www.metacritic.com//critic/barbara-vandenburgh?filter=movies,"Apr  7, 2016","While its audacity is laudable, the film ultimately has all the thrill of watching someone else play a first-person-shooter video game."
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,25,New York Post,http://www.metacritic.com//publication/new-york-post?filter=movies,Kyle Smith,http://www.metacritic.com//critic/kyle-smith?filter=movies,"Apr  7, 2016","It’s breathtaking. It’s dazzling. It’s world-altering, is what it is. For the first time ever, a movie has actually done it. Hardcore Henry has precisely replicated the experience of watching someone else play a video game."
136,Hardcore Henry,Hardcore Henry,"April 8, 2016",51,30,11,14,5,0,New York Daily News,http://www.metacritic.com//publication/new-york-daily-news?filter=movies,Stephen Whitty,http://www.metacritic.com//critic/stephen-whitty?filter=movies,"Apr  6, 2016","Stupid as a bag of hammers and twice as loud, Hardcore Henry sounds like the title of the worst Kissinger bio ever. Actually, it's an action movie that feels more like you are trapped in a video game. A really, really bad video game."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,90,The New York Times,http://www.metacritic.com//publication/the-new-york-times?filter=movies,A.O. Scott,http://www.metacritic.com//critic/ao-scott?filter=movies,"Sep 22, 2016","In Ms. Nair’s hands, Phiona’s story has a richness and unpredictability that separates it from other, superficially similar movies. It also has the buoyant, cleareyed feel for the particulars of culture and place that is among this director’s great gifts."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,90,TheWrap,http://www.metacritic.com//publication/thewrap?filter=movies,Claudia Puig,http://www.metacritic.com//critic/claudia-puig?filter=movies,"Sep 10, 2016","This humanistic tale, helmed by a masterful filmmaker, offers a potent — and yes, inspirational — story of triumph against huge odds."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,88,Chicago Tribune,http://www.metacritic.com//publication/chicago-tribune?filter=movies,Michael Phillips,http://www.metacritic.com//critic/michael-phillips?filter=movies,"Sep 22, 2016","Nair's film, her best in a long time, is hardly the first to use a chessboard as a symbol of one life's struggles. It is, however, one of the best."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,88,The Seattle Times,http://www.metacritic.com//publication/the-seattle-times?filter=movies,Moira Macdonald,http://www.metacritic.com//critic/moira-macdonald?filter=movies,"Sep 22, 2016","Just try to resist the charms of Mira Nair’s Queen of Katwe, a triumph-of-the-human-spirit movie that’s ultimately, well, triumphant."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,83,The Verge,http://www.metacritic.com//publication/the-verge?filter=movies,Tasha Robinson,http://www.metacritic.com//critic/tasha-robinson?filter=movies,"Sep 23, 2016","Nair's film is a joyous triumph in the way it makes the story accessible, without losing sight of the specifics that make it not just a true story, but a complete and real one."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,83,Consequence of Sound,http://www.metacritic.com//publication/consequence-of-sound?filter=movies,Blake Goble,http://www.metacritic.com//critic/blake-goble?filter=movies,"Sep 21, 2016","Queen of Katwe shows that a film doesn’t have to give up on the tenets of genre, but has the potential to win big if it can enliven them in new ways."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,80,CineVue,http://www.metacritic.com//publication/cinevue?filter=movies,Matthew Anderson,http://www.metacritic.com//critic/matthew-anderson?filter=movies,"Nov  3, 2016","Nair gets the very finest from her cast and although like Phiona we can see a number of moves ahead, the director's graceful, heartfelt retelling of this miraculous story makes Queen of Katwe a wondrously uplifting film."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,80,The Telegraph,http://www.metacritic.com//publication/the-telegraph?filter=movies,Robbie Collin,http://www.metacritic.com//critic/robbie-collin?filter=movies,"Nov  3, 2016","Put simply, you care about the Katwe kids because he does, and in the same way, too – not with high-strung melodramatic concern, but a warm glow of empathy in your gut. That’s stoked up in part by the film’s keen eye for telling, truthful-feeling detail."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,80,Empire,http://www.metacritic.com//publication/empire?filter=movies,Olly Richards,http://www.metacritic.com//critic/olly-richards?filter=movies,"Oct 17, 2016","Its plot isn’t going to win any prizes for originality, but Nair tells the story with immense warmth and cheer. You can see just about every move coming, but it’s making all the right ones."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,80,Wall Street Journal,http://www.metacritic.com//publication/wall-street-journal?filter=movies,Joe Morgenstern,http://www.metacritic.com//critic/joe-morgenstern?filter=movies,"Sep 22, 2016","It’s family entertainment in the freshest sense of the term, a biographical drama, based on a true story, that vibrates with more colors — emotional as well as visual — than I can name."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,80,New York Daily News,http://www.metacritic.com//publication/new-york-daily-news?filter=movies,Stephen Whitty,http://www.metacritic.com//critic/stephen-whitty?filter=movies,"Sep 21, 2016",Although the script is a little flat — just because the story is true doesn't mean it should feel so predictable — Nair gives the film tons of energy and joy.
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,80,The Guardian,http://www.metacritic.com//publication/the-guardian?filter=movies,Catherine Shoard,http://www.metacritic.com//critic/catherine-shoard?filter=movies,"Sep 17, 2016","For what is, in essence, a by-numbers Disney sports flick, there’s endless freshness and vivacity to Mira Nair’s picture – her best in years."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,80,Time Out London,http://www.metacritic.com//publication/time-out-london?filter=movies,Cath Clarke,http://www.metacritic.com//critic/cath-clarke?filter=movies,"Sep 17, 2016","If you’re the person who watches weepies with a cynical curl of the lip, this  isn’t the film for you. Everyone else, prepare to have your heartstrings plucked."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,78,Austin Chronicle,http://www.metacritic.com//publication/austin-chronicle?filter=movies,Marjorie Baumgarten,http://www.metacritic.com//critic/marjorie-baumgarten?filter=movies,"Sep 28, 2016",Rises above the usual underdog sports cliches to become something quite affecting and distinctive.
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,75,Charlotte Observer,http://www.metacritic.com//publication/charlotte-observer?filter=movies,Lawrence Toppman,http://www.metacritic.com//critic/lawrence-toppman?filter=movies,"Sep 29, 2016",The honesty of the performances more than makes up for slight amounts of hokiness in the telling.
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,75,New York Observer,http://www.metacritic.com//publication/new-york-observer?filter=movies,Rex Reed,http://www.metacritic.com//critic/rex-reed?filter=movies,"Sep 28, 2016","A rewarding family film indeed, at a time when we badly need one."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,75,Movie Nation,http://www.metacritic.com//publication/movie-nation?filter=movies,Roger Moore,http://www.metacritic.com//critic/roger-moore?filter=movies,"Sep 28, 2016","It’s overlong and rarely surprising, but Nair skillfully plays the limited board this story gives her, a queen among filmmakers making all the right moves."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,75,Tampa Bay Times,http://www.metacritic.com//publication/tampa-bay-times?filter=movies,Jimmy Geurts,,"Sep 27, 2016","The film is able to overcome some of its narrative familiarity just by showcasing characters, locations and music we rarely see on screen. Having Monsoon Wedding director Mira Nair at the helm also brings a visual vibrancy and communal energy to the proceedings."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,75,Rolling Stone,http://www.metacritic.com//publication/rolling-stone?filter=movies,Peter Travers,http://www.metacritic.com//critic/peter-travers?filter=movies,"Sep 23, 2016","The British, Nigerian-born Oyelowo has proved himself an actor of extraordinary power in roles as diverse as Dr. Martin Luther King in ""Selma"" and the resentful son of a White House servant in ""The Butler."" As Robert, the actor radiates warm humor and quiet strength."
138,Queen of Katwe,Queen of Katwe,"September 23, 2016",73,40,35,5,0,75,Christian Science Monitor,http://www.metacritic.com//publication/christian-science-monitor?filter=movies,Peter Rainer,http://www.metacritic.com//critic/peter-rainer?filter=movies,"Sep 23, 2016","Well, it is shameless, and it tugs the heart in all the obvious places, but it has a winning vivaciousness and a trio of performances by its lead actors that transcend its “inspirational” niche."
